Date,Diarrhea,Minimum Temperature,Maximum Temperature,Humidity,Preceptation
5/27/2023,37.0,23.82,32.01,85.38,12.03
5/28/2023,27.0,23.73,35.3,73.62,0.64
5/29/2023,36.0,24.94,36.06,71.81,2.68
5/30/2023,23.0,24.26,36.73,73.0,0.0
5/31/2023,24.0,26.12,36.47,76.12,0.1
6/1/2023,28.0,26.13,32.47,85.81,2.16
6/2/2023,26.0,25.58,33.12,84.25,0.54
6/3/2023,28.0,25.49,32.45,84.94,0.9
6/4/2023,38.0,25.46,32.71,84.62,2.85
6/5/2023,29.0,25.37,37.19,72.88,2.0
6/6/2023,30.0,26.46,35.72,70.12,2.46
6/7/2023,45.0,25.14,41.26,75.81,8.49
6/8/2023,28.0,25.86,34.79,82.62,52.43
6/9/2023,23.0,25.0,32.61,85.19,28.11
6/10/2023,12.0,24.77,32.8,85.62,20.75
6/11/2023,20.0,25.13,31.98,87.38,54.41
6/12/2023,14.0,25.16,32.68,88.38,23.17
6/13/2023,21.0,25.56,31.97,89.0,11.55
6/14/2023,19.0,25.98,30.9,90.5,18.58
6/15/2023,12.0,25.84,29.91,92.44,18.57
6/16/2023,27.0,25.83,30.9,91.81,20.64
6/17/2023,15.0,26.05,31.61,90.06,22.16
6/18/2023,28.0,25.45,31.77,90.88,61.44
6/19/2023,22.0,25.62,31.12,91.44,18.21
6/20/2023,12.0,24.64,33.38,86.5,17.4
6/21/2023,13.0,25.4,31.54,89.06,10.64
6/22/2023,15.0,24.64,32.43,87.5,9.74
6/23/2023,7.0,24.74,30.54,89.81,13.95
6/24/2023,22.0,24.32,33.61,88.75,21.76
6/25/2023,29.0,23.76,32.97,85.44,10.67
6/26/2023,21.0,24.02,30.75,88.69,20.84
6/27/2023,8.0,24.87,30.79,89.19,38.62
6/28/2023,25.0,24.19,30.98,91.12,26.54
6/29/2023,20.0,25.33,31.83,88.94,21.62
6/30/2023,290.0,25.44,32.48,88.31,35.48
7/1/2023,294.0,25.69,33.69,84.06,19.89
7/2/2023,43.0,25.42,32.87,87.44,9.84
7/3/2023,28.0,26.12,33.66,86.38,2.17
7/4/2023,37.0,25.44,34.14,81.5,3.6
7/5/2023,37.0,25.5,34.3,84.19,10.34
7/6/2023,31.0,25.47,31.95,88.38,11.8
7/7/2023,34.0,25.98,29.98,91.75,7.26
7/8/2023,59.0,25.47,31.76,88.31,6.77
7/9/2023,54.0,25.6,31.66,90.56,10.27
7/10/2023,50.0,25.83,32.21,88.62,19.31
7/11/2023,20.0,25.33,31.96,87.0,9.6
7/12/2023,22.0,24.75,29.88,92.25,17.1
7/13/2023,32.0,25.13,30.56,90.69,8.9
7/14/2023,41.0,25.33,29.73,93.62,12.55
7/15/2023,60.0,24.62,32.16,84.75,5.19
7/16/2023,70.0,23.61,31.23,89.38,7.16
7/17/2023,39.0,24.96,30.86,89.69,7.02
7/18/2023,54.0,25.67,33.4,85.25,5.34
7/19/2023,39.0,25.78,35.02,84.25,7.09
7/20/2023,51.0,25.82,35.23,84.44,3.85
7/21/2023,20.0,25.4,37.44,80.75,0.67
7/22/2023,64.0,25.76,36.1,81.75,1.02
7/23/2023,64.0,25.89,32.26,87.19,0.52
7/24/2023,67.0,26.01,37.23,79.25,0.42
7/25/2023,67.0,25.9,36.15,82.31,3.53
7/26/2023,62.0,25.85,33.14,88.06,10.31
7/27/2023,42.0,25.63,33.22,87.0,10.89
7/28/2023,46.0,25.87,32.44,87.38,12.67
7/29/2023,51.0,25.4,33.55,86.5,10.42
7/30/2023,65.0,25.9,33.79,80.62,0.64
7/31/2023,70.0,25.37,37.63,79.25,7.59
8/1/2023,65.0,25.98,34.98,84.62,64.46
8/2/2023,54.0,25.37,32.38,88.75,15.42
8/3/2023,45.0,25.28,30.92,91.5,43.73
8/4/2023,58.0,25.45,29.75,94.88,77.3
8/5/2023,52.0,25.4,30.1,92.75,15.69
8/6/2023,46.0,25.8,30.03,91.44,51.63
8/7/2023,41.0,26.09,29.52,94.88,111.76
8/8/2023,68.0,25.54,29.31,93.94,39.76
8/9/2023,60.0,24.83,32.81,87.12,9.11
8/10/2023,70.0,24.88,28.13,93.06,8.93
8/11/2023,78.0,24.51,31.07,89.19,12.14
8/12/2023,80.0,24.4,28.18,93.19,12.72
8/13/2023,75.0,24.1,31.55,91.19,15.15
8/14/2023,58.0,24.19,37.28,84.25,20.37
8/15/2023,75.0,24.53,32.05,88.38,17.09
8/16/2023,75.0,25.44,34.34,85.88,13.29
8/17/2023,84.0,25.7,34.78,85.19,16.61
8/18/2023,61.0,25.4,32.4,86.5,6.41
8/19/2023,79.0,24.39,32.98,87.56,4.17
8/20/2023,80.0,25.69,32.91,85.56,2.96
8/21/2023,88.0,24.98,29.78,91.0,6.29
8/22/2023,63.0,23.83,29.3,92.69,4.84
8/23/2023,75.0,25.23,28.9,93.69,11.24
8/24/2023,59.0,25.43,31.25,92.12,22.23
8/25/2023,46.0,24.76,30.08,93.44,20.63
8/26/2023,72.0,25.51,31.35,90.69,46.04
8/27/2023,56.0,25.62,31.15,91.12,41.19
8/28/2023,65.0,25.53,33.19,86.69,9.18
8/29/2023,75.0,24.36,34.51,81.62,10.19
8/30/2023,64.0,25.01,35.12,83.19,1.24
8/31/2023,60.0,26.19,32.08,87.75,21.21
9/1/2023,60.0,25.65,32.34,88.5,12.73
9/2/2023,70.0,25.98,35.02,82.94,12.7
9/3/2023,82.0,25.19,28.87,94.44,46.57
9/4/2023,74.0,24.65,34.49,82.69,17.4
9/5/2023,45.0,24.88,33.98,84.38,8.28
9/6/2023,51.0,25.78,33.21,89.44,2.13
9/7/2023,56.0,24.88,32.87,90.81,24.65
9/8/2023,57.0,25.32,29.62,95.0,37.12
9/9/2023,78.0,25.16,34.11,83.5,1.26
9/10/2023,67.0,25.22,33.17,85.56,6.77
9/11/2023,76.0,25.75,32.37,89.88,18.33
9/12/2023,80.0,25.03,33.53,87.31,17.75
9/13/2023,68.0,24.87,34.04,85.56,4.41
9/14/2023,67.84615384615384,25.3,30.74,91.62,7.16
9/15/2023,67.6923076923077,24.57,33.29,86.25,1.64
9/16/2023,67.53846153846153,25.04,35.15,81.06,5.11
9/17/2023,67.38461538461539,24.95,36.07,82.62,7.4
9/18/2023,67.23076923076923,26.01,31.55,89.44,50.72
9/19/2023,67.07692307692308,25.12,32.51,89.25,21.71
9/20/2023,66.92307692307692,25.63,28.88,95.56,21.55
9/21/2023,66.76923076923077,25.14,30.59,91.81,25.11
9/22/2023,66.61538461538461,24.76,31.72,89.88,12.83
9/23/2023,66.46153846153847,25.21,33.15,85.62,19.44
9/24/2023,66.3076923076923,24.58,33.69,83.12,3.72
9/25/2023,66.15384615384616,24.27,34.92,81.31,10.65
9/26/2023,66.0,25.28,33.08,82.5,8.79
9/27/2023,65.84615384615384,24.7,32.72,84.62,23.27
9/28/2023,65.6923076923077,24.58,34.9,84.69,13.69
9/29/2023,65.53846153846153,26.52,32.34,88.62,7.34
9/30/2023,65.38461538461539,25.68,32.58,86.81,3.87
10/1/2023,65.23076923076923,25.54,30.55,89.75,7.82
10/2/2023,65.07692307692308,25.03,32.4,89.44,11.16
10/3/2023,64.92307692307692,24.47,31.27,89.88,21.59
10/4/2023,64.76923076923077,24.08,30.61,90.62,34.53
10/5/2023,64.61538461538461,24.12,29.59,93.62,45.57
10/6/2023,64.46153846153847,25.41,30.05,93.12,15.19
10/7/2023,64.3076923076923,24.76,31.83,89.06,6.66
10/8/2023,64.15384615384616,24.3,31.33,90.12,11.53
10/9/2023,64.0,24.98,31.34,90.0,14.0
10/10/2023,63.84615384615385,24.98,33.12,81.31,0.43
10/11/2023,63.69230769230769,23.87,33.03,77.25,0.02
10/12/2023,63.53846153846154,23.39,33.58,82.31,12.21
10/13/2023,63.38461538461539,23.71,31.67,82.12,2.11
10/14/2023,63.23076923076923,22.37,31.05,78.06,0.0
10/15/2023,63.07692307692308,21.18,31.39,80.75,0.0
10/16/2023,62.92307692307692,20.64,32.36,76.62,0.0
10/17/2023,62.76923076923077,21.37,32.1,80.0,0.0
10/18/2023,62.61538461538461,21.6,31.48,72.25,0.0
10/19/2023,62.46153846153846,20.26,30.51,81.06,0.0
10/20/2023,62.30769230769231,20.39,31.04,84.69,0.0
10/21/2023,62.15384615384615,20.33,31.76,80.44,0.0
10/22/2023,62.0,22.08,33.12,78.69,4.08
10/23/2023,61.84615384615385,22.33,31.04,88.0,8.42
10/24/2023,61.69230769230769,22.24,27.27,92.88,10.77
10/25/2023,61.53846153846154,21.76,32.9,85.56,19.07
10/26/2023,61.38461538461539,22.7,32.26,75.38,3.86
10/27/2023,61.230769230769226,18.91,30.02,78.94,0.01
10/28/2023,61.07692307692308,20.04,29.97,83.56,0.0
10/29/2023,60.92307692307692,19.48,29.63,83.69,0.0
10/30/2023,60.76923076923077,19.98,29.51,85.5,0.0
10/31/2023,60.61538461538461,20.81,31.48,83.81,0.0
11/1/2023,60.46153846153846,22.27,30.75,86.38,0.0
11/2/2023,60.30769230769231,22.26,31.58,84.38,0.17
11/3/2023,60.15384615384615,21.01,30.34,85.06,0.12
11/4/2023,60.0,21.12,29.51,82.25,0.0
11/5/2023,74.0,20.79,29.49,85.56,0.09
11/6/2023,75.0,19.93,28.83,86.25,0.15
11/7/2023,66.0,18.25,28.22,80.75,0.01
11/8/2023,61.0,17.76,27.63,78.69,0.0
11/9/2023,47.0,16.88,28.01,84.25,0.0
11/10/2023,62.0,17.35,28.51,82.56,0.01
11/11/2023,87.0,18.3,28.76,79.88,0.0
11/12/2023,76.0,18.24,29.33,77.69,0.0
11/13/2023,70.0,17.37,29.39,81.06,0.07
11/14/2023,89.0,18.32,30.29,76.19,0.0
11/15/2023,85.0,20.11,31.19,77.06,0.0
11/16/2023,63.0,21.9,29.14,89.5,12.58
11/17/2023,45.0,21.62,24.7,97.19,42.09
11/18/2023,81.0,21.33,28.53,88.19,3.1
11/19/2023,81.0,21.91,30.47,81.5,1.07
11/20/2023,77.0,20.87,30.89,79.0,0.6
11/21/2023,78.0,20.37,26.25,80.12,0.96
11/22/2023,98.0,17.18,27.44,79.88,0.0
11/23/2023,92.0,16.32,27.73,78.19,0.0
11/24/2023,102.0,16.83,27.54,71.25,0.0
11/25/2023,80.0,16.05,28.16,74.25,0.0
11/26/2023,102.0,17.07,28.87,76.88,0.0
11/27/2023,91.0,17.46,29.7,80.12,0.0
11/28/2023,113.0,19.43,29.68,72.19,0.0
11/29/2023,101.0,16.15,24.57,86.0,0.0
11/30/2023,92.0,16.18,27.96,76.44,0.0
12/1/2023,93.0,16.76,28.22,79.81,0.0
12/2/2023,98.0,18.18,28.83,75.69,0.0
12/3/2023,113.0,17.44,28.19,85.38,0.0
12/4/2023,87.0,18.3,26.79,84.06,0.11
12/5/2023,18.0,19.51,24.95,89.44,1.1
