Date,Diarrhea,Minimum Temperature,Maximum Temperature,Humidity,Preceptation
7/7/2023,72.0,27.08,32.05,86.75,7.2
7/8/2023,68.0,27.28,33.59,85.31,6.69
7/9/2023,72.0,27.15,33.67,83.31,7.1
7/10/2023,77.0,27.15,33.92,84.06,4.62
7/11/2023,83.0,26.87,33.98,83.19,2.31
7/12/2023,69.0,25.78,33.3,82.94,2.78
7/13/2023,56.0,26.49,32.85,85.5,5.3
7/14/2023,67.0,26.68,32.98,84.81,10.61
7/15/2023,65.0,26.73,33.16,84.19,4.02
7/16/2023,55.0,26.25,32.78,86.31,3.96
7/17/2023,77.0,26.58,32.84,85.44,1.88
7/18/2023,69.0,26.53,33.33,84.31,0.22
7/19/2023,57.0,26.44,33.44,84.69,0.09
7/20/2023,53.0,26.66,34.01,83.31,0.01
7/21/2023,57.0,26.76,33.47,83.44,2.36
7/22/2023,65.0,26.38,32.54,85.12,3.2
7/23/2023,54.0,26.47,34.33,81.38,0.71
7/24/2023,57.0,26.97,33.73,81.5,0.47
7/25/2023,56.0,26.82,34.16,80.19,0.22
7/26/2023,45.0,26.43,34.23,82.56,2.2
7/27/2023,46.0,26.96,34.09,82.19,3.22
7/28/2023,49.0,26.87,34.41,82.25,3.61
7/29/2023,60.0,27.07,34.39,83.12,6.1
7/30/2023,63.0,27.37,34.13,80.69,5.89
7/31/2023,68.0,27.5,35.33,74.94,2.81
8/1/2023,70.0,28.19,35.53,78.38,7.29
8/2/2023,56.0,26.97,33.91,84.12,6.77
8/3/2023,45.0,26.63,34.18,82.62,1.6
8/4/2023,58.0,26.72,33.61,80.94,5.07
8/5/2023,54.0,25.73,33.46,82.06,5.88
8/6/2023,50.0,26.55,31.59,85.31,7.81
8/7/2023,36.0,27.25,30.43,90.38,19.08
8/8/2023,37.0,26.63,30.97,89.38,58.07
8/9/2023,51.0,26.23,30.78,91.12,7.62
8/10/2023,57.0,26.23,33.46,82.5,0.48
8/11/2023,45.0,26.15,32.36,84.75,9.18
8/12/2023,47.0,26.23,31.86,87.94,15.58
8/13/2023,55.0,26.29,31.69,87.38,14.57
8/14/2023,46.0,25.33,32.74,83.06,13.47
8/15/2023,61.0,25.82,33.68,81.5,7.75
8/16/2023,62.0,27.03,33.43,83.88,7.16
8/17/2023,54.0,26.98,32.23,85.62,13.92
8/18/2023,37.0,26.15,32.93,85.19,4.16
8/19/2023,48.0,26.26,32.83,87.19,4.33
8/20/2023,47.0,26.36,33.24,84.62,0.77
8/21/2023,41.0,26.0,31.2,85.38,0.39
8/22/2023,39.0,26.75,31.41,89.56,12.14
8/23/2023,50.0,26.8,30.73,91.62,19.09
8/24/2023,42.0,26.76,30.09,92.56,24.56
8/25/2023,40.0,25.89,30.44,90.44,27.06
8/26/2023,44.0,25.34,31.18,89.62,15.45
8/27/2023,49.0,25.98,33.05,85.94,1.86
8/28/2023,62.0,26.47,33.1,81.19,0.53
8/29/2023,48.0,26.26,33.95,75.0,0.17
8/30/2023,67.0,25.98,33.64,79.06,0.07
8/31/2023,51.0,26.19,34.38,77.0,0.13
9/1/2023,43.0,27.15,33.62,79.88,1.04
9/2/2023,53.0,26.76,33.72,81.62,1.96
9/3/2023,52.0,27.97,32.65,82.25,11.09
9/4/2023,51.0,26.69,30.21,89.62,24.92
9/5/2023,52.0,25.63,33.6,80.62,6.96
9/6/2023,38.0,27.36,32.66,82.62,8.8
9/7/2023,43.0,26.74,29.9,90.25,12.64
9/8/2023,38.0,26.66,30.5,91.31,20.21
9/9/2023,47.0,25.49,31.22,87.5,5.32
9/10/2023,53.0,25.98,33.01,85.25,0.95
9/11/2023,49.0,26.5,33.36,83.12,0.51
9/12/2023,52.0,26.8,32.62,83.69,18.28
9/13/2023,42.0,26.62,30.96,88.38,4.22
9/14/2023,42.05769230769231,26.18,30.35,90.56,5.82
9/15/2023,42.11538461538461,26.23,30.36,91.31,4.39
9/16/2023,42.17307692307692,25.55,32.7,84.12,0.13
9/17/2023,42.23076923076923,25.83,33.49,78.19,1.65
9/18/2023,42.28846153846154,26.48,31.94,87.12,8.69
9/19/2023,42.34615384615385,26.37,30.24,90.44,11.68
9/20/2023,42.40384615384615,25.96,29.43,93.19,11.71
9/21/2023,42.46153846153846,26.36,29.31,93.5,19.51
9/22/2023,42.51923076923077,26.02,29.65,92.94,20.76
9/23/2023,42.57692307692308,25.87,29.92,92.5,22.19
9/24/2023,42.63461538461539,25.92,29.69,92.0,40.57
9/25/2023,42.69230769230769,25.04,30.55,89.38,12.0
9/26/2023,42.75,25.51,30.83,87.62,7.84
9/27/2023,42.80769230769231,26.02,32.5,84.38,5.01
9/28/2023,42.86538461538461,26.4,31.66,88.0,3.64
9/29/2023,42.92307692307692,26.12,30.47,92.44,6.61
9/30/2023,42.98076923076923,26.51,29.44,93.5,10.75
10/1/2023,43.03846153846154,25.89,31.16,89.62,13.14
10/2/2023,43.09615384615385,25.36,31.32,91.19,6.32
10/3/2023,43.15384615384615,25.58,30.93,90.44,10.0
10/4/2023,43.21153846153846,25.69,29.01,93.88,55.93
10/5/2023,43.26923076923077,25.53,28.03,95.12,86.84
10/6/2023,43.32692307692308,25.43,30.37,92.62,27.18
10/7/2023,43.38461538461539,25.14,31.05,90.94,3.94
10/8/2023,43.44230769230769,24.27,31.66,86.12,3.48
10/9/2023,43.5,25.41,31.53,84.81,0.6
10/10/2023,43.55769230769231,24.81,31.74,80.75,1.56
10/11/2023,43.61538461538461,25.13,32.28,78.81,1.24
10/12/2023,43.67307692307692,24.31,31.75,78.94,0.96
10/13/2023,43.73076923076923,23.77,31.63,66.44,0.2
10/14/2023,43.78846153846154,23.32,31.16,67.44,0.19
10/15/2023,43.84615384615385,22.76,31.14,68.44,0.0
10/16/2023,43.90384615384615,22.48,30.7,74.38,0.0
10/17/2023,43.96153846153846,21.98,30.69,77.94,0.0
10/18/2023,44.01923076923077,22.31,29.8,83.31,0.02
10/19/2023,44.07692307692308,21.05,29.34,83.5,0.01
10/20/2023,44.13461538461539,19.94,29.27,82.94,0.0
10/21/2023,44.19230769230769,19.42,29.33,83.81,0.0
10/22/2023,44.25,19.26,29.04,82.94,0.0
10/23/2023,44.30769230769231,21.88,29.11,82.31,0.19
10/24/2023,44.36538461538461,22.32,27.08,88.12,1.56
10/25/2023,44.42307692307692,22.1,29.29,86.75,0.34
10/26/2023,44.48076923076923,21.95,29.88,80.25,0.0
10/27/2023,44.53846153846154,21.03,28.76,78.75,0.0
10/28/2023,44.59615384615385,19.46,28.81,72.5,0.0
10/29/2023,44.65384615384615,17.57,28.01,76.69,0.0
10/30/2023,44.71153846153846,18.88,28.8,79.75,0.0
10/31/2023,44.76923076923077,19.86,28.38,78.75,0.0
11/1/2023,44.82692307692308,18.66,29.55,80.38,0.0
11/2/2023,44.88461538461539,19.58,29.42,77.19,0.01
11/3/2023,44.94230769230769,22.55,29.7,70.25,0.01
11/4/2023,45.0,21.99,29.2,75.81,0.61
11/5/2023,49.0,20.13,28.44,75.31,0.01
11/6/2023,58.0,18.59,27.74,75.25,0.0
11/7/2023,65.0,18.62,27.43,81.44,0.0
11/8/2023,68.0,17.0,27.46,73.25,0.0
11/9/2023,56.0,17.37,27.76,68.94,0.0
11/10/2023,43.0,17.43,27.64,74.0,0.0
11/11/2023,82.0,16.55,27.76,79.0,0.0
11/12/2023,58.0,17.05,27.76,82.12,0.0
11/13/2023,90.0,16.7,27.7,84.81,0.01
11/14/2023,59.0,17.6,28.32,82.62,0.05
11/15/2023,77.0,17.51,28.13,76.88,0.01
11/16/2023,56.0,17.24,27.37,84.75,9.87
11/17/2023,58.0,20.54,27.82,88.56,3.54
11/18/2023,61.0,17.97,27.95,83.69,0.1
11/19/2023,65.0,17.41,27.77,85.62,0.1
11/20/2023,73.0,18.51,27.8,81.88,0.11
11/21/2023,60.0,17.84,27.09,81.62,0.03
11/22/2023,51.0,16.02,26.28,78.94,0.0
11/23/2023,50.0,14.61,26.2,78.19,0.0
11/24/2023,52.0,14.8,26.48,83.5,0.02
11/25/2023,58.0,16.83,27.25,81.5,0.03
11/26/2023,67.0,16.29,27.12,81.0,0.08
11/27/2023,59.0,15.4,27.09,78.56,0.0
11/28/2023,57.0,17.68,27.92,78.31,0.0
11/29/2023,64.0,18.27,27.94,77.81,0.01
11/30/2023,56.0,16.99,27.55,83.56,0.01
12/1/2023,63.0,16.84,27.47,83.0,0.01
12/2/2023,74.0,17.04,27.36,75.81,0.0
12/3/2023,83.0,16.47,27.63,82.44,0.0
12/4/2023,60.0,15.8,27.26,81.31,0.04
12/5/2023,0.0,18.15,25.51,77.44,0.14
