Date,Diarrhea,Minimum Temperature,Maximum Temperature,Humidity,Preceptation
5/27/2023,19.0,25.44,31.4,83.62,13.58
5/28/2023,64.0,24.23,32.66,74.88,6.79
5/29/2023,44.0,26.16,33.51,70.06,0.4
5/30/2023,54.0,26.59,34.87,69.62,0.0
5/31/2023,69.0,27.01,34.98,73.81,0.0
6/1/2023,6.0,27.44,33.36,81.62,0.05
6/2/2023,8.0,26.94,33.11,83.31,0.06
6/3/2023,65.0,26.79,33.25,83.56,0.64
6/4/2023,51.0,26.79,33.15,81.88,0.57
6/5/2023,51.0,26.14,33.37,77.88,0.21
6/6/2023,53.0,26.72,33.87,78.88,0.02
6/7/2023,32.0,26.08,34.83,77.75,1.19
6/8/2023,22.0,27.04,34.4,78.81,11.57
6/9/2023,36.0,26.59,31.05,84.56,37.31
6/10/2023,42.0,25.73,33.48,80.81,14.87
6/11/2023,10.0,26.43,33.09,85.56,14.65
6/12/2023,15.0,26.94,30.84,90.62,16.77
6/13/2023,12.0,26.67,32.87,87.75,16.95
6/14/2023,10.0,27.65,31.73,90.0,12.41
6/15/2023,17.0,27.56,31.46,90.75,10.13
6/16/2023,10.0,27.33,31.94,89.31,18.38
6/17/2023,9.0,27.2,31.45,91.44,16.69
6/18/2023,8.0,27.06,30.8,91.88,27.08
6/19/2023,8.0,26.97,30.06,92.0,16.18
6/20/2023,10.0,26.65,31.62,88.81,8.42
6/21/2023,11.0,26.97,30.96,92.25,12.91
6/22/2023,19.0,26.5,30.91,89.19,7.56
6/23/2023,13.0,25.55,31.98,86.75,3.84
6/24/2023,13.0,26.26,32.95,87.94,11.81
6/25/2023,9.0,25.4,31.89,86.81,5.2
6/26/2023,6.0,25.93,31.23,87.38,10.47
6/27/2023,3.0,26.58,30.23,91.06,31.59
6/28/2023,6.0,26.3,31.01,89.94,39.29
6/29/2023,2.0,26.72,30.87,90.81,40.48
6/30/2023,14.0,26.54,30.97,91.12,34.48
7/1/2023,36.0,26.64,32.39,88.44,32.81
7/2/2023,28.0,27.05,30.78,91.56,23.69
7/3/2023,26.0,27.08,32.25,89.56,7.03
7/4/2023,20.0,26.88,32.75,86.38,1.53
7/5/2023,30.0,26.64,32.42,88.31,17.78
7/6/2023,21.0,26.85,31.61,89.62,10.32
7/7/2023,12.0,27.12,30.68,92.06,21.48
7/8/2023,21.0,26.85,30.61,89.94,6.42
7/9/2023,19.0,26.35,32.15,87.62,5.37
7/10/2023,18.0,27.07,32.37,88.5,6.86
7/11/2023,10.0,26.42,32.22,88.38,3.85
7/12/2023,13.0,26.03,30.63,89.81,3.9
7/13/2023,10.0,26.76,30.19,92.62,5.33
7/14/2023,7.0,26.58,30.3,92.31,15.68
7/15/2023,26.0,26.64,31.87,87.5,5.69
7/16/2023,22.0,25.84,31.5,90.62,5.72
7/17/2023,18.0,26.27,30.28,91.44,5.71
7/18/2023,27.0,26.33,31.84,88.25,2.71
7/19/2023,52.0,26.61,32.4,88.38,4.32
7/20/2023,6.0,26.74,31.45,89.25,0.94
7/21/2023,14.0,26.82,32.12,86.5,0.93
7/22/2023,17.0,26.98,32.12,88.0,2.79
7/23/2023,10.0,26.28,31.8,89.56,1.55
7/24/2023,16.0,26.37,33.27,84.56,0.4
7/25/2023,13.0,26.74,32.85,85.75,1.23
7/26/2023,9.0,26.58,31.0,89.38,7.57
7/27/2023,10.0,26.46,32.9,87.69,6.29
7/28/2023,5.0,26.76,32.69,87.75,8.33
7/29/2023,17.0,26.68,32.69,87.62,9.13
7/30/2023,15.0,26.45,33.16,84.88,0.69
7/31/2023,23.0,27.59,34.29,79.94,7.36
8/1/2023,7.0,27.33,33.7,85.69,36.05
8/2/2023,27.0,26.53,31.46,89.56,11.32
8/3/2023,14.0,26.52,31.88,90.44,13.25
8/4/2023,10.0,26.97,31.11,90.31,27.3
8/5/2023,11.0,26.3,31.4,89.0,13.82
8/6/2023,18.0,26.73,30.15,91.31,49.46
8/7/2023,13.0,27.11,30.32,93.5,74.9
8/8/2023,19.0,26.62,31.14,90.88,42.99
8/9/2023,15.0,25.89,31.14,90.38,17.36
8/10/2023,13.0,26.51,30.66,89.44,4.76
8/11/2023,23.0,26.15,31.12,90.25,23.03
8/12/2023,11.0,26.88,29.65,92.31,25.45
8/13/2023,10.0,25.88,31.3,85.81,29.5
8/14/2023,33.0,25.05,32.05,81.75,12.11
8/15/2023,24.0,26.3,32.3,86.62,13.39
8/16/2023,19.0,26.78,32.1,88.44,18.26
8/17/2023,21.0,26.72,31.58,89.56,13.35
8/18/2023,20.0,26.3,31.62,89.81,6.23
8/19/2023,15.0,26.17,31.41,91.12,7.05
8/20/2023,20.0,26.01,32.04,88.0,2.68
8/21/2023,20.0,26.14,30.8,89.31,1.84
8/22/2023,20.0,26.42,29.59,92.31,3.17
8/23/2023,27.0,26.3,30.86,89.69,12.4
8/24/2023,29.0,26.66,30.64,91.25,17.53
8/25/2023,32.0,26.33,30.98,90.94,6.31
8/26/2023,22.0,26.26,31.27,90.5,27.87
8/27/2023,21.0,26.62,31.52,90.12,14.19
8/28/2023,25.0,26.8,32.63,87.19,7.83
8/29/2023,25.0,26.73,32.83,82.62,4.35
8/30/2023,47.0,26.33,32.98,78.56,0.22
8/31/2023,28.0,26.97,31.33,87.31,6.05
9/1/2023,14.0,26.98,32.12,86.75,7.89
9/2/2023,20.0,26.85,32.61,84.94,8.83
9/3/2023,24.0,26.42,30.14,90.5,28.73
9/4/2023,24.0,25.8,29.75,89.44,19.88
9/5/2023,20.0,25.55,32.7,85.75,14.33
9/6/2023,9.0,26.56,31.81,88.81,5.17
9/7/2023,13.0,26.04,31.11,90.69,21.02
9/8/2023,17.0,26.73,29.05,94.25,14.14
9/9/2023,23.0,26.12,31.84,86.56,1.19
9/10/2023,13.0,26.09,32.06,85.94,3.81
9/11/2023,23.0,26.25,32.26,83.94,5.15
9/12/2023,36.0,26.22,31.87,87.69,18.65
9/13/2023,24.0,26.26,31.26,89.12,3.03
9/14/2023,24.01923076923077,26.26,30.62,91.44,6.92
9/15/2023,24.03846153846154,26.19,30.69,90.56,1.92
9/16/2023,24.057692307692307,25.12,31.88,84.75,1.54
9/17/2023,24.076923076923077,26.21,33.23,83.44,1.15
9/18/2023,24.096153846153847,26.65,29.94,90.19,31.18
9/19/2023,24.115384615384617,25.71,30.26,91.38,17.03
9/20/2023,24.134615384615383,26.24,29.65,93.38,20.3
9/21/2023,24.153846153846153,26.62,29.66,93.75,23.76
9/22/2023,24.173076923076923,26.35,30.44,91.88,21.25
9/23/2023,24.192307692307693,25.99,30.83,90.5,18.71
9/24/2023,24.21153846153846,25.8,30.77,90.75,10.66
9/25/2023,24.23076923076923,26.16,31.46,89.56,11.83
9/26/2023,24.25,26.5,32.56,82.5,9.16
9/27/2023,24.26923076923077,25.98,30.84,86.06,5.79
9/28/2023,24.28846153846154,25.07,32.32,85.38,0.59
9/29/2023,24.307692307692307,26.94,30.58,91.88,4.08
9/30/2023,24.326923076923077,26.12,30.18,91.5,6.01
10/1/2023,24.346153846153847,26.03,30.9,90.0,7.77
10/2/2023,24.365384615384617,25.39,30.02,93.94,7.24
10/3/2023,24.384615384615383,25.85,30.71,91.19,13.83
10/4/2023,24.403846153846153,25.58,28.95,93.94,30.5
10/5/2023,24.423076923076923,26.3,28.76,95.62,61.61
10/6/2023,24.442307692307693,26.19,29.98,91.44,43.79
10/7/2023,24.46153846153846,25.9,31.1,91.25,21.91
10/8/2023,24.48076923076923,25.91,31.71,88.62,4.47
10/9/2023,24.5,25.88,31.48,89.5,6.44
10/10/2023,24.51923076923077,26.17,31.99,78.56,0.37
10/11/2023,24.53846153846154,25.53,31.84,78.88,2.61
10/12/2023,24.557692307692307,25.69,31.67,76.81,4.53
10/13/2023,24.576923076923077,24.77,31.14,73.12,8.67
10/14/2023,24.596153846153847,24.12,30.79,69.75,0.61
10/15/2023,24.615384615384617,23.91,31.7,73.12,0.21
10/16/2023,24.634615384615383,23.12,30.89,76.56,0.0
10/17/2023,24.653846153846153,22.8,30.79,73.94,0.04
10/18/2023,24.673076923076923,23.08,30.08,76.19,1.4
10/19/2023,24.692307692307693,21.87,29.19,83.12,0.24
10/20/2023,24.71153846153846,21.11,29.4,85.31,0.0
10/21/2023,24.73076923076923,20.48,29.89,80.19,0.0
10/22/2023,24.75,21.48,30.15,73.25,1.02
10/23/2023,24.76923076923077,23.52,29.86,81.88,4.78
10/24/2023,24.78846153846154,23.01,28.19,89.75,10.31
10/25/2023,24.807692307692307,22.51,29.65,85.38,4.76
10/26/2023,24.826923076923077,23.51,29.83,79.31,2.27
10/27/2023,24.846153846153847,21.92,29.26,80.75,0.71
10/28/2023,24.865384615384617,20.49,28.78,80.56,0.0
10/29/2023,24.884615384615383,18.63,28.69,77.0,0.0
10/30/2023,24.903846153846153,20.44,29.43,74.5,0.0
10/31/2023,24.923076923076923,20.42,29.61,76.75,0.0
11/1/2023,24.942307692307693,20.53,30.17,80.62,0.0
11/2/2023,24.96153846153846,21.61,30.52,81.94,0.15
11/3/2023,24.98076923076923,22.16,29.64,78.81,0.07
11/4/2023,25.0,21.74,29.58,74.25,0.08
11/5/2023,14.0,22.4,28.71,80.31,0.58
11/6/2023,11.0,19.47,28.58,79.62,0.0
11/7/2023,11.0,18.59,27.4,80.62,0.02
11/8/2023,14.0,19.69,27.65,80.0,0.05
11/9/2023,14.0,18.87,28.38,78.62,0.0
11/10/2023,14.0,18.43,28.58,78.62,0.0
11/11/2023,11.0,18.15,28.69,79.88,0.0
11/12/2023,15.0,19.43,28.94,79.88,0.0
11/13/2023,23.0,18.67,28.83,77.62,0.01
11/14/2023,70.0,18.92,28.98,71.38,0.01
11/15/2023,36.0,19.0,28.51,67.88,0.0
11/16/2023,18.0,21.37,26.43,84.88,3.87
11/17/2023,13.0,22.26,26.35,92.56,7.35
11/18/2023,29.0,19.5,26.95,81.94,0.38
11/19/2023,19.0,19.29,28.57,77.69,0.01
11/20/2023,23.0,19.26,28.89,77.81,0.0
11/21/2023,19.0,19.47,27.98,77.0,0.02
11/22/2023,13.0,18.37,27.72,80.94,0.04
11/23/2023,9.0,16.51,27.23,76.81,0.0
11/24/2023,19.0,17.26,27.67,71.19,0.0
11/25/2023,29.0,18.05,27.87,69.44,0.01
11/26/2023,18.0,17.23,27.68,69.81,0.0
11/27/2023,23.0,17.45,29.38,70.69,0.06
11/28/2023,24.0,19.87,29.45,64.19,0.0
11/29/2023,26.0,18.75,27.96,72.44,0.0
11/30/2023,23.0,17.58,28.15,76.81,0.04
12/1/2023,26.0,17.69,28.81,71.19,0.0
12/2/2023,18.0,18.94,28.89,70.56,0.0
12/3/2023,16.0,17.94,28.66,78.88,0.01
12/4/2023,23.0,17.95,27.86,76.25,0.01
12/5/2023,0.0,19.51,24.83,78.19,2.7
